,realtime_start,realtime_end,date,value
2764,2025-01-02,2025-01-02,2024-03-21,6.87
2765,2025-01-02,2025-01-02,2024-03-28,6.79
2766,2025-01-02,2025-01-02,2024-04-04,6.82
2767,2025-01-02,2025-01-02,2024-04-11,6.88
2768,2025-01-02,2025-01-02,2024-04-18,7.1
2769,2025-01-02,2025-01-02,2024-04-25,7.17
2770,2025-01-02,2025-01-02,2024-05-02,7.22
2771,2025-01-02,2025-01-02,2024-05-09,7.09
2772,2025-01-02,2025-01-02,2024-05-16,7.02
2773,2025-01-02,2025-01-02,2024-05-23,6.94
2774,2025-01-02,2025-01-02,2024-05-30,7.03
2775,2025-01-02,2025-01-02,2024-06-06,6.99
2776,2025-01-02,2025-01-02,2024-06-13,6.95
2777,2025-01-02,2025-01-02,2024-06-20,6.87
2778,2025-01-02,2025-01-02,2024-06-27,6.86
2779,2025-01-02,2025-01-02,2024-07-03,6.95
2780,2025-01-02,2025-01-02,2024-07-11,6.89
2781,2025-01-02,2025-01-02,2024-07-18,6.77
2782,2025-01-02,2025-01-02,2024-07-25,6.78
2783,2025-01-02,2025-01-02,2024-08-01,6.73
2784,2025-01-02,2025-01-02,2024-08-08,6.47
2785,2025-01-02,2025-01-02,2024-08-15,6.49
2786,2025-01-02,2025-01-02,2024-08-22,6.46
2787,2025-01-02,2025-01-02,2024-08-29,6.35
2788,2025-01-02,2025-01-02,2024-09-05,6.35
2789,2025-01-02,2025-01-02,2024-09-12,6.2
2790,2025-01-02,2025-01-02,2024-09-19,6.09
2791,2025-01-02,2025-01-02,2024-09-26,6.08
2792,2025-01-02,2025-01-02,2024-10-03,6.12
2793,2025-01-02,2025-01-02,2024-10-10,6.32
2794,2025-01-02,2025-01-02,2024-10-17,6.44
2795,2025-01-02,2025-01-02,2024-10-24,6.54
2796,2025-01-02,2025-01-02,2024-10-31,6.72
2797,2025-01-02,2025-01-02,2024-11-07,6.79
2798,2025-01-02,2025-01-02,2024-11-14,6.78
2799,2025-01-02,2025-01-02,2024-11-21,6.84
2800,2025-01-02,2025-01-02,2024-11-27,6.81
2801,2025-01-02,2025-01-02,2024-12-05,6.69
2802,2025-01-02,2025-01-02,2024-12-12,6.6
2803,2025-01-02,2025-01-02,2024-12-19,6.72
2804,2025-01-02,2025-01-02,2024-12-26,6.85
2805,2025-01-02,2025-01-02,2025-01-02,6.91
